uniprot_id,GO_IDs
P31116,GO_0005737;GO_0009086;GO_0016491;GO_0008652;GO_0070403;GO_0009088;GO_0005634;GO_0004412;GO_0009090;GO_0006520;GO_0009067;GO_0050661
Q02054,GO_0000036;GO_0017000;GO_0005829;GO_0006633;GO_0009245;GO_0000035;GO_0016020
Q8IJH3,GO_0005515;GO_0044205;GO_0006207;GO_0016829;GO_0004590;GO_0016831;GO_0006221
Q9CCZ4,GO_0032259;GO_0008168;GO_0016740
Q7SIE4,GO_0005737;GO_0046872;GO_0106074;GO_0006412;GO_0005829;GO_0004823;GO_0002161;GO_0004812;GO_0016874;GO_0006418;GO_0006429;GO_0000166;GO_0005524
P08716,GO_0016787;GO_0016020;GO_0030253;GO_0015421;GO_0030256;GO_0035672;GO_0000166;GO_0055085;GO_0140359;GO_0005886;GO_0006508;GO_0016887;GO_0008233;GO_0005524
P15813,GO_0005737;GO_0045089;GO_0001916;GO_0045058;GO_0009897;GO_0030882;GO_0050839;GO_0005764;GO_0045087;GO_0071723;GO_0030881;GO_0005615;GO_0030883;GO_0002376;GO_0005515;GO_0030884;GO_0048007;GO_0006955;GO_0016045;GO_0034113;GO_0042102;GO_0048006
C8CIL7,GO_0039694;GO_0016787;GO_0039618;GO_0019062;GO_0016779;GO_0006351;GO_0016740;GO_0004386;GO_0008233;GO_0033644;GO_0030430;GO_0001172;GO_0008234;GO_0000166;GO_0046718;GO_0005524;GO_0003723;GO_0044423;GO_0006508;GO_0004197;GO_0003968;GO_0019028
P60903,GO_0008289;GO_0044325;GO_0045121;GO_0005509;GO_0005515;GO_0042803
P0A6F5,GO_0051085;GO_0009408;GO_0019068;GO_0009314;GO_0000166;GO_0000287;GO_0006457;GO_0005515
Q9N1E2,GO_0006094;GO_0006096;GO_0051156;GO_0005737;GO_0005125;GO_0005615;GO_0007165;GO_0005829;GO_0016853;GO_0097367;GO_0005576;GO_0004347;GO_1901135;GO_0048029
P00349,GO_0004616;GO_0005737;GO_0016491;GO_0050661;GO_0019521;GO_0006098
O95050,GO_0005515;GO_0032259;GO_0005737;GO_0009308;GO_0004790;GO_0008757;GO_0016740;GO_0005829;GO_0008170;GO_0009636;GO_0008168;GO_0030748
P31434,GO_0004553;GO_0016787;GO_0030246;GO_0080176;GO_0016798;GO_0005975;GO_0003824;GO_0061634;GO_0042802
O05208,GO_0016853;GO_0046872;GO_0003916;GO_0003824;GO_0003677;GO_0005524;GO_0003918;GO_0009330;GO_0000166;GO_0005694;GO_0006265;GO_0000287;GO_0006259;GO_0005515
P10987,GO_0005737;GO_0035060;GO_0015629;GO_0032507;GO_0007291;GO_0000281;GO_0035148;GO_0005856;GO_0030723;GO_0006338;GO_0031011;GO_0016787;GO_0000166;GO_0005524;GO_0005515
AX0111,GO_0052689;GO_0004064;GO_0016788;GO_0016787;GO_0003824;GO_0003674;GO_0102007;GO_0046573;GO_0042578;GO_0004063;GO_0016795;GO_0005488;GO_0005515;GO_0110165;GO_0005575;GO_0005576;GO_0005615
P0ACC7,GO_0005737;GO_0046872;GO_0009252;GO_0000902;GO_0003977;GO_0000287;GO_0016746;GO_0071555;GO_0016779;GO_0003824;GO_0008360;GO_0016740;GO_0016747;GO_0005515;GO_0042802;GO_0019134;GO_0005829;GO_0006048;GO_0009245;GO_0016020
P19492,GO_0005515;GO_0004971;GO_0038023;GO_0005216;GO_1904315;GO_0022849;GO_0001540;GO_0004970;GO_0001919;GO_0015276;GO_0006811;GO_0099507
D7U7T8,GO_0019877;GO_0009089;GO_0008652;GO_0008840;GO_0016829;GO_0009085
A5YKK6,GO_0004535;GO_0003723;GO_0005515
Q5NGA7,GO_0004156;GO_0016740;GO_0016301;GO_0000166;GO_0003848;GO_0042558;GO_0005829;GO_0046872;GO_0046654;GO_0003824;GO_0009396;GO_0005524;GO_0046656
Q5JTC6,GO_0060348;GO_0060612;GO_0001822;GO_0072161;GO_0005515
A7ZHV1,GO_0005737;GO_0046872;GO_0043137;GO_0004519;GO_0004518;GO_0004523;GO_0016787;GO_0006401;GO_0003676;GO_0000287
P02920,GO_0030395;GO_0034219;GO_0022857;GO_0055085;GO_0005351;GO_0015528;GO_0005886;GO_0008643;GO_0016020;GO_0015293;GO_0015767;GO_0005515;GO_1902600
P27707,GO_0005515;GO_0019136;GO_0006220;GO_0009224;GO_0106383;GO_0016740;GO_0016301;GO_0000166;GO_1901135;GO_0004138;GO_0006139;GO_0042803;GO_0004137;GO_0043771;GO_0005524;GO_0004136
Q88NI1,GO_0005886;GO_0016020;GO_0006935;GO_0007165
P63043,GO_0005737;GO_0015631;GO_0030424;GO_0030426;GO_0042995;GO_0031110;GO_0031175;GO_0007019;GO_0043005;GO_0005794
P00778,GO_0008233;GO_0005576;GO_0008236;GO_0004252;GO_0006508;GO_0016787
Q9Y2T3,GO_0016787;GO_0000255;GO_0046098;GO_0046055;GO_0046038;GO_0005829;GO_0008892;GO_0016810;GO_0006139;GO_0006147;GO_0046872;GO_0006161;GO_0007399;GO_0043605;GO_0008270
P64249,GO_0005488;GO_0003674;GO_0005515;GO_0098772;GO_0140677;GO_0140660;GO_0140659;GO_0110165;GO_0005575;GO_0005737;GO_0005829;GO_0005622
P23197,GO_0035064;GO_0042393;GO_0140034;GO_0140030;GO_0005515;GO_0005488;GO_0003674;GO_0003682;GO_0003727;GO_0003723;GO_0003676;GO_0097159;GO_0065007;GO_0008150;GO_0110165;GO_0005575;GO_0005622;GO_0043229;GO_0043226;GO_0005634;GO_0043231;GO_0043227;GO_0005694;GO_0000792;GO_0000785;GO_0043232;GO_0043228
Q0P9X8,GO_0006865;GO_0030288;GO_0009986;GO_0005576
P52286,GO_0061630;GO_0003688;GO_0003677;GO_0005515;GO_0004842
Q9Y5S2,GO_0006468;GO_0016477;GO_0016740;GO_0016301;GO_0000166;GO_0106310;GO_0044877;GO_0007165;GO_0030036;GO_0046872;GO_0004672;GO_0007163;GO_0007010;GO_0008270;GO_0031032;GO_0000287;GO_0005524;GO_0004674
B8YPM3,GO_0008233;GO_0004190;GO_0005576;GO_0006508;GO_0016787
C6EAB7,GO_0004177;GO_0008235;GO_0008237;GO_0008238;GO_0008233;GO_0140096;GO_0016787;GO_0003824;GO_0003674;GO_0004239;GO_0070006;GO_0005506;GO_0046914;GO_0046872;GO_0043169;GO_0043167;GO_0036094;GO_0005488;GO_0008198;GO_0044238;GO_0008152;GO_0009987;GO_0008150;GO_0043170;GO_0019538;GO_0110165;GO_0005575;GO_0005622;GO_0005737
Q0ED31,GO_0016020;GO_0055036;GO_0019064;GO_0075512;GO_0019031;GO_0046718;GO_1903908;GO_0033644;GO_0005198;GO_1903911;GO_0020002;GO_0044423;GO_0075509;GO_0039654;GO_0019082;GO_0039663;GO_0044175;GO_0044174;GO_0019062
Q02PM6,GO_0005488;GO_0003674;GO_0017076;GO_0030551;GO_0019001;GO_0000166;GO_0043168;GO_0032561;GO_0032555;GO_0035438;GO_1901363;GO_0043167;GO_1901265;GO_0032553;GO_0036094;GO_0097159;GO_0097367;GO_0009987;GO_0008150
P45481,GO_0010628;GO_0006355;GO_0005515;GO_0001093;GO_0003684;GO_0003682;GO_0000977;GO_0003713;GO_0045893;GO_0003677;GO_0045944;GO_0003712;GO_0035729;GO_0004402;GO_0030718
Q8N543,GO_0005506;GO_0046872;GO_0006449;GO_0016491;GO_0019511;GO_0018126;GO_0005737;GO_0016705;GO_0031418;GO_0034063;GO_0005634;GO_0031543;GO_0031544;GO_0016706;GO_0051213;GO_0005515;GO_0008283
P07339,GO_0005515;GO_0004197;GO_0004190;GO_0004175;GO_0000045;GO_0062023
P60477,GO_0004659;GO_0046872;GO_0005829;GO_0016094;GO_0045547;GO_0008834;GO_0016740;GO_0030145;GO_0000287;GO_0016765
Q53GL7,GO_0003714;GO_0140806;GO_0016757;GO_0070530;GO_0140804;GO_0003950;GO_0016779;GO_0140297;GO_1990404;GO_0006325;GO_0140807;GO_0016740;GO_0006281;GO_0005515
P95257,GO_0009274
L7R9I1,GO_0003723;GO_0044423;GO_0030430;GO_0075606;GO_0003677;GO_0075521;GO_0039619;GO_0043657;GO_0005198;GO_0075732;GO_0046718;GO_0019028
Q9VG78,GO_0046872;GO_0005515;GO_0030532;GO_0006357;GO_0000381;GO_0006351;GO_0005634;GO_0000785;GO_0004386;GO_0008270
P49862,GO_0008233;GO_0022617;GO_0005576;GO_0001533;GO_0008236;GO_0004252;GO_0004222;GO_0005615;GO_0030141;GO_0008544;GO_0006508;GO_0097209;GO_0051604;GO_0016787;GO_0002803
AX0112,GO_0016758;GO_0016757;GO_0016740;GO_0003824;GO_0003674;GO_0008375;GO_0008194;GO_0106362;GO_0016262;GO_0140096;GO_0046914;GO_0030145;GO_0046872;GO_0043169;GO_0043167;GO_0036094;GO_0005488;GO_0090729;GO_0034053;GO_0044068;GO_0052040;GO_0052031;GO_0044003;GO_0051701;GO_0035821;GO_0044403;GO_0044419;GO_0008150;GO_0110165;GO_0005575;GO_0018995;GO_0030430;GO_0033646;GO_0033643;GO_0043656;GO_0043657
P11588,GO_0005550;GO_0005009;GO_0008286;GO_0045834;GO_0036094;GO_0006112;GO_0007165;GO_0009267;GO_0045892;GO_0010888;GO_0042593;GO_0010628;GO_0045475;GO_0010907;GO_0009060;GO_0031649;GO_0005186;GO_0045721;GO_0007005;GO_0051055;GO_0051897;GO_0035634
O97775,GO_0046872;GO_0043565;GO_0008013;GO_0005496;GO_1990837;GO_0004879;GO_0030521;GO_0000976;GO_0008584;GO_0008284;GO_0008289;GO_0034056;GO_0003677;GO_0003700;GO_0008270;GO_0010628;GO_0006355;GO_0005497;GO_1903076;GO_2001237;GO_0030518
Q5SHR6,GO_0034062;GO_0005737;GO_0003899;GO_0016779;GO_0003677;GO_0006351;GO_0000428;GO_0016740;GO_0046983;GO_0005515
C4ZQ55,GO_0022857;GO_0005215;GO_0003674;GO_0042887;GO_0005515;GO_0005488;GO_0022829;GO_0015267;GO_0022803;GO_0015075;GO_0017171;GO_0016787;GO_0003824;GO_0015288;GO_0008395;GO_0004738;GO_0004497;GO_0016903;GO_0016491;GO_0015204;GO_0001848;GO_0001846;GO_0001855;GO_0005319;GO_0042802;GO_0051234;GO_0051179;GO_0008150;GO_0009987;GO_0006810;GO_0006811;GO_0110165;GO_0005575;GO_0016020;GO_0032991;GO_0019867;GO_0030313;GO_0009279;GO_0071944;GO_0030312;GO_0046930;GO_0098796
Q9PTN2,GO_0006355;GO_0001503;GO_0003146;GO_0071425;GO_0043565;GO_0070644;GO_0055074;GO_0008270;GO_0006351;GO_0003677;GO_0005499;GO_0004879;GO_0003700;GO_0001947;GO_0000978
D0VWZ0,GO_0046872;GO_0009612;GO_0010467;GO_0021542;GO_0016787;GO_0010001;GO_0006886;GO_0001964;GO_0021696;GO_0007224;GO_0046982;GO_0007017;GO_0008344;GO_0005200;GO_0000166;GO_0007613;GO_0042802;GO_0001764;GO_0021766;GO_0007098;GO_0044877;GO_0005525;GO_0008542;GO_0007626;GO_0000226
C8N5A9,GO_0003824;GO_0003674;GO_0005488;GO_0140096;GO_0019842;GO_0036094;GO_1901363;GO_0043168;GO_0043167;GO_0005515;GO_0097159;GO_0016765;GO_0016740;GO_0016879;GO_0016874;GO_0004077;GO_0030554;GO_0017076;GO_0000166;GO_1901265;GO_0070279;GO_0009987;GO_0008150;GO_0110165;GO_0005575;GO_0005622
Q95WL3,GO_0004659;GO_0046872;GO_0005737;GO_0004161;GO_0045337;GO_0016740;GO_0004337;GO_0008299;GO_0016765
Q6PH85,GO_0005737;GO_0032182;GO_0000151;GO_0097602;GO_0005634;GO_2000436;GO_0045116;GO_0031624;GO_0005515;GO_2000434
P06213,GO_0008544;GO_0045725;GO_0031017;GO_0031981;GO_0005009;GO_0004714;GO_0045840;GO_0000166;GO_0071363;GO_0030238;GO_0004713;GO_0009887;GO_0001540;GO_0004672;GO_0031623;GO_0043410;GO_0005635
P0C6W3,GO_0003727;GO_0004519;GO_0008168;GO_0004518;GO_0008242;GO_0004483;GO_0003676;GO_0002151;GO_0000175;GO_0004527;GO_0016740;GO_0004386;GO_0004482;GO_0004532;GO_0008233;GO_0004843;GO_0003724;GO_0008234;GO_0000166;GO_0005524;GO_0008270;GO_0003723;GO_0004197;GO_0003968;GO_0004540
Q08209,GO_1903235;GO_0050774;GO_0048741;GO_0050804;GO_0005509;GO_0004722;GO_0009898;GO_0033173;GO_0004723;GO_0004721;GO_0045944;GO_0000082;GO_0033555;GO_0060079;GO_0006606;GO_0014883;GO_0005515;GO_0048813;GO_0019722;GO_0014898;GO_0006816
P53041,GO_0003723;GO_0005515;GO_0001965;GO_0043278;GO_0004721;GO_0004722
O13852,GO_0016233;GO_0005737;GO_0032200;GO_0000781;GO_0140445;GO_0005829;GO_0000723;GO_0003677;GO_0005634;GO_0070187;GO_0005694;GO_0010833;GO_0005515
Q16531,GO_0035234;GO_0003684;GO_0051093;GO_0010498;GO_2000242;GO_0003677;GO_0006915;GO_0043066;GO_0016055;GO_0003676;GO_0005515
AX0113,GO_0005488;GO_0003674;GO_0005515;GO_0003823;GO_0050896;GO_0008150;GO_0002376;GO_0110165;GO_0005575;GO_0005576;GO_0071944;GO_0005886;GO_0016020;GO_0005615
Q189K3,GO_0008233;GO_0016757;GO_0046872;GO_0035821;GO_0005576;GO_0033644;GO_0090729;GO_0044174;GO_0008289;GO_0030430;GO_0008234;GO_0020002;GO_0006508;GO_0016740;GO_0016787;GO_0044164;GO_0016020;GO_0044175
P09455,GO_0005737;GO_0005504;GO_0006776;GO_0005811;GO_1904768;GO_0005829;GO_0008289;GO_0055088;GO_0016918;GO_0005501;GO_0002138;GO_0005634;GO_0019841;GO_0005654;GO_0015908;GO_0005515
P49427,GO_0006511;GO_0000209;GO_0000082;GO_0019787;GO_0061631;GO_0016740;GO_0000166;GO_0006270;GO_0005524;GO_0016567;GO_0005515;GO_0004842
P16554,GO_0005112;GO_0016360;GO_0007406;GO_0007405;GO_0008104;GO_0001920;GO_0035050;GO_0010629;GO_0000166;GO_0009786;GO_0008347;GO_0005524;GO_0035883;GO_0005515;GO_0014019
O76074,GO_0004114;GO_0005515;GO_0016787;GO_0019933;GO_0000166;GO_0008081;GO_0030553;GO_0007165;GO_0046069;GO_0005829;GO_0004115;GO_0046872;GO_0047555;GO_0003824
Q52L97,GO_0006606;GO_0005737;GO_0015031;GO_0061608
P04951,GO_0005737;GO_0019294;GO_0016779;GO_0005829;GO_0033468;GO_0016740;GO_0009103;GO_0000287;GO_0008690;GO_0005515
Q6Q546,GO_0005737;GO_0033120;GO_0000398;GO_0005575;GO_0000753;GO_0005634;GO_0043687;GO_0036211;GO_0031386
Q86XZ8,GO_0016301;GO_0004674;GO_0004672;GO_0016740;GO_0000166;GO_0005524;GO_0005515
Q7AKQ8,GO_0043565;GO_0001217;GO_0000976;GO_0003677;GO_0032993;GO_0000166;GO_0045892
Q8DRB3,GO_0030145;GO_0016740;GO_0005829;GO_0016765;GO_0008834;GO_0046872;GO_0004659;GO_0045547;GO_0016094;GO_0000287
Q9KVG7,GO_0050922;GO_0046872;GO_0140701;GO_0016779;GO_0052621;GO_0005575;GO_0009190;GO_0016740;GO_0005525;GO_0000166;GO_0009117;GO_0051607;GO_0005524
AX0114,GO_0046812;GO_0005488;GO_0003674;GO_0005515;GO_0044419;GO_0008150;GO_0110165;GO_0005575;GO_0045177;GO_0020007;GO_0043231;GO_0020009;GO_0043227;GO_0043229;GO_0043226;GO_0005622;GO_0071944;GO_0016020;GO_0005886
AX0115,GO_0016787;GO_0003824;GO_0003674;GO_0005488;GO_0008238;GO_0008233;GO_0140096;GO_0005515;GO_0017171;GO_0016812;GO_0008800;GO_0016810;GO_0004177;GO_0009987;GO_0008150;GO_0044281;GO_0008152;GO_0110165;GO_0005575;GO_0005576;GO_0071944;GO_0016020;GO_0005886
P34948,GO_0016853;GO_0046872;GO_0005737;GO_0005975;GO_0009298;GO_0005829;GO_0005575;GO_0000032;GO_0031505;GO_0006486;GO_0004476;GO_0008270
Q803K0,GO_0019213;GO_0160215;GO_0003824;GO_0003674;GO_0033558;GO_0140096;GO_0005488;GO_0004407;GO_0005515;GO_0016811;GO_0016810;GO_0016787;GO_0047611;GO_0009987;GO_0008150;GO_0065007;GO_0110165;GO_0005575;GO_0005622;GO_0043229;GO_0043226;GO_0043231;GO_0043227;GO_0005634;GO_0005737;GO_0031981;GO_0070013;GO_0043233;GO_0031974;GO_0005654
Q9L387,GO_0046872;GO_0008800;GO_0017001;GO_0016787;GO_0046677;GO_0030288
E0WWC7,GO_0046872;GO_0016887;GO_0016787;GO_0006260;GO_0034062;GO_0016779;GO_0015267;GO_0006351;GO_0016740;GO_0004386;GO_0008233;GO_0003724;GO_0001172;GO_0008234;GO_0000166;GO_0005524;GO_0008270;GO_0003723;GO_0016032;GO_0006508;GO_0005198;GO_0004197;GO_0003968;GO_0017111;GO_0006811
Q38C91,GO_0005737;GO_0006412;GO_0006431;GO_0097014;GO_0004825;GO_0004812;GO_0016874;GO_0006418;GO_0005739;GO_0000166;GO_0005524
O00255,GO_0002076;GO_0005515;GO_0045668;GO_0003677;GO_0003690;GO_0000976;GO_0000403;GO_0000400;GO_0003682
P59078,GO_0005737;GO_0006412;GO_0006431;GO_0004825;GO_0004812;GO_0016874;GO_0006418;GO_0000166;GO_0005524
P00742,GO_0005509;GO_0005515;GO_0016787;GO_0005543;GO_0008236;GO_0007596;GO_0004252;GO_0032008;GO_0005615;GO_0030335;GO_0007599;GO_0005576;GO_0006508;GO_0008233
P14604,GO_0016853;GO_0004165;GO_0004300;GO_0003824;GO_0006631;GO_0120092;GO_0016829;GO_0005739;GO_0006635;GO_0005759;GO_0006629;GO_0043956
Q71QF2,GO_0005488;GO_0003674;GO_0005515;GO_0022836;GO_0015267;GO_0022803;GO_0022857;GO_0005215;GO_0022834;GO_0022839;GO_0016798;GO_0016787;GO_0003824;GO_0005102;GO_0110165;GO_0005575
Q92WC8,GO_0033294;GO_0051470;GO_0042597
P89884,GO_0052150;GO_0030430;GO_0042981;GO_0033668;GO_0140321;GO_0005515
Q820T1,GO_0005737;GO_0006633;GO_0004315;GO_0003824;GO_0006631;GO_0033818;GO_0016740;GO_0006629;GO_0016746
A5U8U8,GO_0032263;GO_0005737;GO_0016740;GO_0052657;GO_0000166;GO_0005829;GO_0032264;GO_0006166;GO_0004422;GO_0016757;GO_0046872;GO_0006178;GO_0046100;GO_0000287
A5VWI3,GO_0006749;GO_0046872;GO_0050313;GO_0070813
Q6N193,GO_0005215;GO_0022857;GO_0003674
C0KD15,GO_0022836;GO_0015267;GO_0022803;GO_0022857;GO_0005215;GO_0003674;GO_0022834;GO_0015276;GO_0005216;GO_0015075;GO_0005230;GO_0022824;GO_0008066;GO_0046943;GO_0004970;GO_0022835;GO_0008514;GO_0004888;GO_0015171;GO_0005342;GO_0030594;GO_0038023;GO_0060089;GO_0022890;GO_0015318;GO_0005244;GO_0022832;GO_0004972;GO_0005261;GO_0008324;GO_0046873;GO_0005262;GO_0099094;GO_0015085;GO_0016597;GO_0005488;GO_0099604;GO_0098960;GO_0031406;GO_0043168;GO_0043177;GO_0036094;GO_0043167;GO_0009987;GO_0008150;GO_0006811;GO_0006810;GO_0051234;GO_0051179;GO_0030001;GO_0006812;GO_0110165;GO_0005575;GO_0098797;GO_0098802;GO_0005886;GO_0098796;GO_0043235;GO_0016020;GO_0032991;GO_0071944;GO_0008328;GO_0034702;GO_0098878;GO_1902495;GO_1990351;GO_0045202;GO_0030054;GO_0043226;GO_0097060;GO_0098590;GO_0098794;GO_0017146;GO_0045211
AX0116,GO_0003824;GO_0003674;GO_0016787;GO_0016747;GO_0016746;GO_0016740;GO_0005488;GO_0005515;GO_0009987;GO_0008150;GO_0008152;GO_0009058;GO_0110165;GO_0005575;GO_0005622;GO_0005737;GO_0071944;GO_0016020;GO_0005886;GO_0005829;GO_0009274;GO_0005618;GO_0030312
P14061,GO_0005515;GO_0060612;GO_0010467;GO_0070401;GO_0016491;GO_0004303;GO_0036094;GO_0030283;GO_0007519;GO_1903924;GO_0047035;GO_0050661;GO_0047045;GO_0042803;GO_0003824;GO_0005496;GO_0007040;GO_0072582
AX0117,GO_0005488;GO_0003674;GO_0005515;GO_0042277;GO_0003823;GO_0042605;GO_0050896;GO_0008150;GO_0044419;GO_0043207;GO_0051707;GO_0009605;GO_0009607;GO_0110165;GO_0005575;GO_0005576;GO_0071944;GO_0005886;GO_0016020
P62258,GO_0001764;GO_0003723;GO_0004864;GO_0005886;GO_0021987;GO_0005246;GO_0021766;GO_0006605;GO_0005515
Q8LPB4,GO_0016301;GO_0004674;GO_0005886;GO_0051707;GO_0006952;GO_0004672;GO_0016740;GO_0106310;GO_0000166;GO_0016020;GO_0005524;GO_0005515
P97318,GO_0021589;GO_0001764;GO_0007628;GO_0007155;GO_0030182;GO_0048708;GO_0007264;GO_0007409;GO_0007259;GO_0021766;GO_0007162;GO_0016358;GO_0021953
P00490,GO_0005737;GO_0016757;GO_0005975;GO_0008184;GO_0005829;GO_0003824;GO_0030980;GO_0030170;GO_0005980;GO_0016740;GO_0004645;GO_0031220;GO_0042803
Q9RHZ6,GO_0034219;GO_1901982;GO_0005886;GO_0008643;GO_0015768;GO_0042956;GO_0015144;GO_0055052
Q9ESK4,GO_0046872;GO_0030512;GO_0006325;GO_0007286;GO_0048133;GO_0072520;GO_0030317;GO_2001234;GO_0000122;GO_0140566;GO_0030336;GO_0007141;GO_0003677;GO_0008270;GO_0006355;GO_0030511;GO_0140002;GO_0044877;GO_0035091;GO_0045893;GO_0045814;GO_0007283;GO_0035033
Q14289,GO_0051897;GO_0001764;GO_0004715;GO_0007030;GO_0007010;GO_0004672;GO_0004683;GO_0000166;GO_0004713;GO_0005515;GO_0071498
Q9VK33,GO_0007446;GO_0006355;GO_0046872;GO_0035064;GO_0005515;GO_0048477;GO_0003682;GO_0003677;GO_0010629;GO_0006325;GO_0005634;GO_0045892;GO_0031507;GO_0008270
Q5U5J2,GO_0016740;GO_0016301;GO_0000166;GO_0106310;GO_0005634;GO_0004672;GO_0005524;GO_0004674
Q9RA63,GO_0005515;GO_0009408;GO_0005737;GO_0000166;GO_0042026;GO_0034605;GO_0016887;GO_0042802;GO_0005524
Q9BVA6,GO_0051087;GO_0016779;GO_0030544;GO_0042803;GO_0070733;GO_0006986;GO_0034260;GO_0044603;GO_0016740;GO_0016787;GO_0000166;GO_0018117;GO_0005524;GO_0005515;GO_0042802
B5ZAD9,GO_0046872
Q86U44,GO_0003723;GO_0000398;GO_0008168;GO_0003729;GO_0001734;GO_0008173;GO_0005515
Q9I4I1,GO_0016491;GO_0004748;GO_0009263;GO_0003824;GO_0000166;GO_0005971;GO_0005524
Q9WVG6,GO_0006355;GO_0016274;GO_0003713;GO_0000976;GO_0008168;GO_0045944;GO_0030520;GO_0071168;GO_0008284;GO_0008276;GO_0003420;GO_0060350;GO_0005515;GO_0008283
AX0118,GO_0005515;GO_0005488;GO_0003674;GO_0003824;GO_0017171;GO_0016787;GO_0110165;GO_0005575;GO_0030430;GO_0033646;GO_0033643;GO_0043656;GO_0018995
P17050,GO_0004553;GO_0016787;GO_0016020;GO_0005737;GO_0005764;GO_0019377;GO_0070062;GO_0006629;GO_0009311;GO_0016798;GO_0004557;GO_0042803;GO_0008456;GO_0005975;GO_0016052;GO_0016139
AX0119,GO_0005488;GO_0003674;GO_0019904;GO_0005515;GO_0051400;GO_0044877;GO_0050794;GO_0050789;GO_0065007;GO_0008150;GO_0042981;GO_0043067;GO_0048523;GO_0048519;GO_0043066;GO_0043069;GO_0009987;GO_0110165;GO_0005575;GO_0005737;GO_0005622;GO_0043231;GO_0005739;GO_0043227;GO_0043229;GO_0043226;GO_0005829
AX0120,GO_0003824;GO_0003674;GO_0140098;GO_0140640;GO_0140101;GO_0004812;GO_0016875;GO_0016874;GO_0005488;GO_0005515;GO_0003723;GO_0003676;GO_0097159;GO_0004831;GO_0016765;GO_0016740;GO_0043168;GO_1901363;GO_0043167;GO_0036094;GO_0035639;GO_1901265;GO_0030554;GO_0017076;GO_0000166;GO_0032555;GO_0032553;GO_0097367;GO_0032559;GO_0005524;GO_0042802;GO_0046983;GO_0042803;GO_0070279;GO_0019842;GO_0030170;GO_0006399;GO_0043039;GO_0016070;GO_0043038;GO_0006520;GO_0090304;GO_0043170;GO_0044238;GO_0006139;GO_0008152;GO_0009987;GO_0008150;GO_0006418;GO_0010467;GO_0006412;GO_0009059;GO_0019538;GO_0009058;GO_0110165;GO_0005575;GO_0005737;GO_0005622
Q9E7M1,GO_0003676;GO_0015074;GO_0016779;GO_0044826;GO_0016740;GO_0004519;GO_0003964;GO_0046718;GO_0016787;GO_0004523;GO_0008270;GO_0004518;GO_0019068;GO_0003887;GO_0003677;GO_0016032;GO_0006310;GO_0039660;GO_0004190;GO_0003723;GO_0039657;GO_0006278;GO_0046872;GO_0006508;GO_0008233
P0A546,GO_0016646;GO_0004146;GO_0016645;GO_0016491;GO_0003824;GO_0003674;GO_0030554;GO_0017076;GO_0000166;GO_1901363;GO_1901265;GO_0036094;GO_0097159;GO_0005488;GO_0050661;GO_0043168;GO_0043167;GO_0070401;GO_0046653;GO_0006760;GO_0006575;GO_0042558;GO_0008152;GO_0009987;GO_0008150;GO_0044281;GO_0042559;GO_0009058;GO_0046654;GO_0009396;GO_0042398;GO_0110165;GO_0005575;GO_0005737;GO_0005622
G4VJY9,GO_0019205;GO_0016301;GO_0016776;GO_0016772;GO_0016740;GO_0003824;GO_0003674;GO_0005488;GO_0004550;GO_0005515;GO_0043167;GO_0036094;GO_0015631;GO_0008092;GO_0009987;GO_0008150;GO_0090407;GO_0019637;GO_0009058;GO_0006793;GO_0008152;GO_0006796;GO_1901293;GO_0006753;GO_0055086;GO_0034654;GO_0044238;GO_0044281;GO_0006139;GO_0009165;GO_0009117;GO_1901137;GO_1901135;GO_0072521;GO_0110165;GO_0005575;GO_0005622;GO_0005737;GO_0043227;GO_0043229;GO_0043226;GO_0043231
Q5ZTK6,GO_0008233;GO_0046872;GO_0003824;GO_0008234;GO_0106437;GO_0016874;GO_0006508;GO_0106438;GO_0016740;GO_0016787;GO_0000166
Q541D8,GO_0008800;GO_0017001;GO_0016787;GO_0046677;GO_0030288
P60615,GO_0035821;GO_0005515;GO_0005576;GO_0090729;GO_0030550;GO_0099106
P00947,GO_0008202;GO_0004769;GO_0016853;GO_0006629
Q51792,GO_0005737;GO_0002047;GO_0016853;GO_0017000;GO_0102943;GO_0009058;GO_0003824
P07678,GO_0015986;GO_0016020;GO_0045259;GO_0006811;GO_0006754;GO_1902600;GO_0005886;GO_0046933;GO_0005524
B3GA02,GO_0030246
P52735,GO_0051897;GO_0005154;GO_0001784;GO_0016477;GO_0030031;GO_0030032;GO_0007264;GO_0008361;GO_0005085;GO_0005515
Q38BV6,GO_0000015;GO_0006096;GO_0005737;GO_0005829;GO_0016829;GO_0046872;GO_0004634;GO_0097014;GO_0000287
Q5RZ08,GO_0004190;GO_0016787;GO_0008233;GO_0006508
Q5LUA7,GO_0055085;GO_0042597
O43924,GO_0005515;GO_0005095
Q14397,GO_0005515;GO_0019210;GO_0034504;GO_0046415;GO_1901135;GO_0009749;GO_0005654;GO_0097367;GO_0005634;GO_0009750;GO_0033132;GO_0070095;GO_0006606;GO_0141089;GO_0070328;GO_0001678
Q55467,GO_0046406;GO_0015995;GO_0032259;GO_0015979;GO_0016740;GO_0036068;GO_0008168
P54764,GO_0007411;GO_0007628;GO_0001540;GO_0043524;GO_0004713;GO_0005005;GO_0004672;GO_0005003;GO_0000166;GO_1900038;GO_0060384;GO_0005004;GO_0072178;GO_0004714;GO_0005515
Q96ES7,GO_0005515
